tweet_author,tweet,like_count
Donald Trump,"Big Tech and the Fake News Media have partnered to Suppress. Freedom of the Press is gone, a thing of the past. That’s why they refuse to report the real facts and figures of the 2020 Election or even, where’s Hunter! https://t.co/8lRglItLJt",151716
Donald Trump,"The rate of rejected Mail-In Ballots is 30 X’s lower in Pennsylvania this year than it was in 2016. This is why they kept our poll watchers and observers out of the “SACRED” vote counting rooms!
https://t.co/QPlzfimbd4",212493
Donald Trump,"Georgia won’t let us look at the all important signature match. Without that the recount is MEANINGLESS. Open up unconstitutional Consent Decree, NOW! @BrianKempGA",301594
Donald Trump,"Wow! Governor Kemp will hopefully see the light before it is too late. Must finally take charge! Two GREAT Senators, who do so much for Georgia and truly love the USA, are in a must win battle with two incompetents who don’t have a clue! https://t.co/j10ZRZpYjK",141230
Donald Trump,European Countries are sadly getting clobbered by the China Virus. The Fake News does not like reporting this!,306845
Donald Trump,Trump Announces Groundbreaking Rules to Lower Prescription Drug Prices https://t.co/UUrRe7oZfi via @BreitbartNews,139101
Donald Trump,https://t.co/gsFSgh2KPc https://t.co/KTe3etEKhs,62073
Donald Trump,https://t.co/JxzM7kThko,224185
Donald Trump,"This is true, but much different than reported by the media. We will show massive and unprecedented fraud! https://t.co/E1gZiqc7EP",142844
Donald Trump,"Biden can only enter the White House as President if he can prove that his ridiculous “80,000,000 votes” were not fraudulently or illegally obtained. When you see what happened in Detroit, Atlanta, Philadelphia &amp; Milwaukee, massive voter fraud, he’s got a big unsolvable problem!",386189
Donald Trump,Massive voter fraud will be shown! https://t.co/F0iGNXtXZP,156440
Donald Trump,https://t.co/krPhg9V5oi,133169
Donald Trump,https://t.co/gjBMFDbUps,102315
Donald Trump,"The Fake Pollsters at @ABC/@washingtonpost produced a possibly illegal suppression Poll just before the Election showing me down 17 points in Wisconsin when, in fact, on Election Day, the race was even - &amp; we are now preparing to win the state. Many such “deplorable” instances!",298631
Donald Trump,My son Donald is doing very well. Thank you!,475632
Donald Trump,https://t.co/GiekCMY3tY,43368
Donald Trump,"THANK YOU MAINE! #MAGA
https://t.co/bE4MhH23o9",82520
Donald Trump,"Biden did poorly in big cities (Politico), except those of Detroit (more votes than people!), Philadelphia, Atlanta and Milwaukee, which he had to win. Not surprisingly, they are all located in the most important swing states, and are long known for being politically corrupt!",258923
Donald Trump,Thank you Rabbis! https://t.co/Lwo07ggfuc,67700
Donald Trump,"Richard Hopkins, Pennsylvania postal worker, recants ballot-tampering claim - Washington Times https://t.co/C7isLvQ9QU  Stays with the truth, his original story.",144001
Donald Trump,"A guy named Al Schmidt, a Philadelphia Commissioner and so-called Republican (RINO), is being used big time by the Fake  News Media to explain how honest things were with respect to the Election in Philadelphia. He refuses to look at a mountain of corruption &amp; dishonesty. We win!",334984
Donald Trump,"Congratulations to Armenian Prime Minister Nikol Pashinyan and Azerbaijani President Ilham Aliyev, who just agreed to adhere to a cease fire effective at midnight. Many lives will be saved. Proud of my team @SecPompeo &amp; Steve Biegun &amp; @WHNSC for getting the deal done!",176984
Donald Trump,I agree! https://t.co/dugcH0VjH6,104177
Donald Trump,The restaurant business is being absolutely decimated. Congress should step up and help. Time is of the essence!,338059
Donald Trump,https://t.co/SHY5Hz66eJ,195845
Donald Trump,Rudy Giuliani will be on Greg Kelly Reports. 7:15 P.M. @newsmax,177496
Donald Trump,Great people. Vote for Trump! https://t.co/ngDGgKuzOo,72509
Donald Trump,https://t.co/pBndm0Sd3M,233782
Donald Trump,https://t.co/5He4fYU5Jv,297579
Donald Trump,Big voter fraud information coming out concerning Georgia. Stay tuned!,459400
Donald Trump,https://t.co/NPQ2vJzb8c,156120
Donald Trump,"Biden dumped New Hampshire in the Dem Primaries, left early. I had my first big victory there - Do it again! https://t.co/7LzwR4Ot9W",70130
Donald Trump,Check out @PastorDScott’s new show tonight at 7:00pm on @RealAmVoice. Good luck Darrell! https://t.co/naGlg48evP,84853
Donald Trump,"The 1,126,940 votes were created out of thin air. I won Pennsylvania by a lot, perhaps more than anyone will ever know. The Pennsylvania votes were RIGGED. All other swing states also. The world is watching! https://t.co/zmnk34Ny23",264054
Donald Trump,In honor of Maine! https://t.co/cR5fdwgSDh,54735
Donald Trump,https://t.co/JxzM7kThko,137821
Donald Trump,So much credit to all of the brave men and women in state houses who are defending our great Constitution. Thank you!,441616
Donald Trump,You are looking at BALLOTS! Is this what our Country has come to? https://t.co/cI2ZTItqUi,319666
Donald Trump,Alan Dershowitz: Trump was ‘Absolutely Right‘ to Pardon Michael Flynn https://t.co/nMGOgOM9PP via @BreitbartNews,144114
Donald Trump,Suburban women are STRONG for President Trump. Watch this @60Minutes clip! https://t.co/DL38a1qUAz,66133
Donald Trump,WE WILL WIN! https://t.co/rkd8vK6id7,454516
Donald Trump,"Texas, Pennsylvania, Ohio, and others, please watch. His party, and Joe, will stop Fracking immediately. Millions of jobs lost as energy prices soar. Vote Trump! https://t.co/YHQyvfetSp",106343
Donald Trump,Watch: Hundreds of Activists Gather for ‘Stop the Steal‘ Rally in Georgia https://t.co/vUG1bqG9yg via  BreitbartNews  Big Rallies all over the Country. The proof pouring in is undeniable. Many more votes than needed. This was a LANDSLIDE!,150945
Donald Trump,".@FoxNews daytime is virtually unwatchable, especially during the weekends. Watch @OANN, @newsmax, or almost anything else. You won’t have to suffer through endless interviews with Democrats, and even worse!",239517
Donald Trump,"Everyone is asking why the recent presidential polls were so inaccurate when it came to me. Because they are FAKE, just like much of the Lamestream Media!",493790
Donald Trump,"I am pleased to announce that I have given my full support and endorsement to Ronna McDaniel to continue heading the Republican National Committee (RNC). With 72 MILLION votes, we received more votes than any sitting President in U.S. history - and we will win!",358735
Donald Trump,"“President Trump has done many great things (biggest tax &amp; regulation cuts in history, Space Force, rebuilding our military, fixing the V.A., the Wall), but perhaps the most important of all will be what he is doing now, exposing the massive corruption in our Electoral Process.”",257005
Donald Trump,"The Wisconsin recount is not about finding mistakes in the count, it is about finding people who have voted illegally, and that case will be brought after the recount is over, on Monday or Tuesday. We have found many illegal votes. Stay tuned!",275956
Donald Trump,"Joe Biden was a total disaster in handling the H1N1 Swine Flu, would never have produced a Vaccine in record time (years ahead of schedule), and would do a terrible job of Vaccine delivery - But doesn’t everybody already know that!",241826
Donald Trump,"Specific allegations were made, and we have massive proof, in the Pennsylvania case. Some people just don’t want to see it. They want nothing to do with saving our Country. Sad!!!",292532
Donald Trump,"The number of ballots that our Campaign is challenging in the Pennsylvania case is FAR LARGER than the 81,000 vote margin. It’s not even close. Fraud and illegality ARE a big part of the case. Documents being completed. We will appeal!",350717
Donald Trump,"Nobody wants to report that Pennsylvania and Michigan didn’t allow our Poll Watchers and/or Vote Observers to Watch or Observe. This is responsible for hundreds of thousands of votes that should not be allowed to count. Therefore, I easily win both states. Report the News!",410112
Donald Trump,"The Fake News is not talking about the fact that “Covid” is running wild all over the World, not just in the U.S. I was at the Virtual G-20 meeting early this morning and the biggest subject was Covid. We will be healing fast, especially with our vaccines!",188784
Donald Trump,"Sleepy Joe Biden had a very bad showing last night, despite the fact that @GStephanopoulos didn’t ask him any questions on his being a “corrupt politician”. Big Tech &amp; Lamestream Media are working hard to hide this corruption!!!",115127
Donald Trump,"Ammar is a puppet for Nancy Pelosi and the Radical Left. He spells higher taxes, weak Military and Vet support, and the obliteration of your 2nd Amendment. Vote Darrell Issa! https://t.co/0nwCTVWPh3",28821
Donald Trump,Darrell is great. He has my Complete and Total Endorsement. He will Never let you down. WARRIOR!!!! https://t.co/FB0KIHKssM,32985
Donald Trump,"Jason wrote a new book. It is fantastic. Order it Now, make Jason #1- He deserves it!!! https://t.co/QCVYploON2",25972
Donald Trump,OBAMAGATE!,302124
Donald Trump,$13.9M is heading to New Orleans in @USDOT funding for @NewOrleansRTA! Happy to support bus service and major fleet improvements for the great people of Louisiana and help them keep moving safely.,31001
Donald Trump,"Fake News always “forgets” to mention that far fewer people are dying when they get Covid. This is do to both our advanced therapeutics, and the gained knowledge of our great doctors, nurses and front line workers!",264764
Donald Trump,https://t.co/3U58KQw3I6,187855
Donald Trump,“A Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices.” @OANN  How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!,138021
Donald Trump,"NOW 73,000,000 LEGAL VOTES! https://t.co/VSNfdzoFkK",325469
Donald Trump,The Media is just as corrupt as the Election itself!,608392
Donald Trump,Will be doing an interview with @MariaBartiromo at 10:00 A.M. on @FoxNews. Enjoy!,190458
Donald Trump,"Just don’t see any way Nancy Pelosi and Cryin’ Chuck Schumer will be willing to do what is right for our great American workers, or our wonderful USA itself, on Stimulus. Their primary focus is BAILING OUT poorly run (and high crime) Democrat cities and states....",151389
Donald Trump,".@JimOberweis will be a terrific Congressman for Illinois! A successful businessman, he will Create Jobs, Lower Taxes, Defend Law &amp; Order, and Protect your Second Amendment from the Radical Left. Jim has my Complete and Total Endorsement! #IL14 https://t.co/lb5qk4KaNF",31395
Donald Trump,"Eric Esshaki (@EsshakiCongress) will be a tremendous advocate for Michigan and the first Chaldean in Congress! He will help us Lower your Taxes, Defend your Second Amendment and Deliver Great Healthcare. Eric has my Complete and Total Endorsement! #MI11 https://t.co/nxDv26UfZp",28156
Donald Trump,Tonight at 9:00 P.M. Enjoy! https://t.co/wM3HgXNzQm,44859
Donald Trump,"...P.S. Tony should stop wearing the Washington Nationals’ Mask for two reasons. Number one, it is not up to the high standards that he should be exposing. Number two, it keeps reminding me that Tony threw out perhaps the worst first pitch in the history of Baseball!",89219
Donald Trump,"Dr.Tony Fauci says we don’t allow him to do television, and yet I saw him last night on @60Minutes, and he seems to get more airtime than anybody since the late, great, Bob Hope. All I ask of Tony is that he make better decisions. He said “no masks &amp; let China in”. Also, Bad arm!",129485
Donald Trump,"GREAT news! New government of Sudan, which is making great progress, agreed to pay $335 MILLION to U.S. terror victims and families. Once deposited, I will lift Sudan from the State Sponsors of Terrorism list. At long last, JUSTICE for the American people and BIG step for Sudan!",255410
Donald Trump,Heading for Arizona. See you soon!,183601
Donald Trump,https://t.co/6hNhg0yYkF,142339
Donald Trump,"....There has never been more enthusiasm or spirit, by everyone. Great fun, and so good for our Country. Already winning many states, but not reported. Biden put the LID on again - raising money with promises. They finally caught him, COLD, and he knows it. Laptop is devastating!",52682
Donald Trump,@maggieNYT  There has never been a time in either of my two Campaigns when I felt we had a stronger chance of winning than we do right now. Early voting reports look far stronger than originally anticipated. Every RALLY is BOFFO. @MarkMeadows &amp; team are doing a fantastic job....,52486
